cust_id,age,gender,category,purchase_amount,rating,discount,subscribed,payment_method,cluster
849342483,49,Male,Arts & Crafts,348.63,3.5,0,0,Debit Card,0
962291698,23,Female,Animal Feed,91.27,3.0,1,1,Cash,2
369486994,29,Female,Luxury Goods,359.94,4.0,0,1,Cash,0
431729431,25,Male,Gardening & Outdoors,138.2,3.0,0,1,Debit Card,0
536905759,38,Queer,Home Appliances,196.33,2.5,1,1,Debit Card,0
4963067,32,Female,Packages),249.24,1.5,0,1,Cash,0
103306387,45,Male,Furniture,129.1,4.0,1,0,Credit Card,2
875908963,45,Female,Baby Products,112.69,3.5,0,1,Debit Card,1
479312642,46,Male,Beauty & Personal Care,267.85,2.5,0,1,Credit Card,0
765016422,24,Male,Home Appliances,205.36,0.5,0,0,Credit Card,0
392742175,48,Queer,Health Supplements,79.1,4.5,1,0,Debit Card,2
624935282,35,Male,Health Care,256.63,1.0,1,1,Debit Card,0
188417253,50,Female,Books,409.98,0.5,1,0,PayPal,0
180975707,34,Male,Sports & Outdoors,291.6,3.5,0,1,Cash,0
837925141,50,Female,Home Appliances,101.7,1.0,0,1,Debit Card,0
650362410,50,Female,Health Care,369.73,1.5,1,1,Debit Card,0
675939579,46,Male,Baby Products,71.0,4.5,0,0,Cash,1
334846674,47,Male,Packages),280.05,1.0,1,0,Credit Card,0
652495416,35,Male,Jewelry & Accessories,54.71,1.5,1,1,PayPal,2
173284678,27,Male,Packages),119.51,4.0,0,0,PayPal,1
7338770,37,Female,Arts & Crafts,57.5,1.5,1,1,Cash,2
475013435,38,Female,Books,225.05,0.5,0,0,Credit Card,0
467797065,41,Female,Food & Beverages,441.15,0.5,0,0,Debit Card,0
916031565,48,Male,Animal Feed,481.21,0.5,0,0,Credit Card,0
351225020,48,Female,Arts & Crafts,102.96,3.5,0,1,PayPal,1
636844073,45,Female,Electronics,331.57,3.0,0,0,Debit Card,0
744832893,26,Queer,Electronics,101.29,3.5,0,1,Cash,1
727284406,50,Female,Packages),143.52,1.5,1,0,Credit Card,0
135882488,39,Male,Sports & Outdoors,276.48,2.0,0,0,Cash,0
798616506,20,Male,Toys & Games,352.87,3.0,0,0,PayPal,0
669746707,48,Male,Mobile Accessories,228.68,2.0,1,0,Debit Card,0
951126724,31,Female,Food & Beverages,301.39,2.0,0,0,Debit Card,0
272626874,25,Female,Books,473.5,1.5,0,1,Other,0
929085062,18,Queer,Home Appliances,72.8,5.0,1,0,PayPal,2
700146406,18,Male,Packages),171.72,1.0,0,1,PayPal,0
529089971,31,Male,Software & Apps,467.5,0.5,0,0,PayPal,0
576235362,43,Queer,Furniture,209.79,4.5,1,1,Other,2
483150196,23,Male,Office Supplies,150.33,4.5,1,0,Debit Card,2
719593896,29,Male,Luxury Goods,98.63,1.5,0,1,Other,0
299873969,21,Female,Beauty & Personal Care,193.3,0.5,1,1,Other,0
786131546,49,Female,Luxury Goods,145.02,0.5,1,1,Credit Card,0
436644451,30,Female,Health Supplements,294.99,2.0,0,0,PayPal,0
340953364,31,Queer,Office Supplies,305.45,0.5,0,1,PayPal,0
723936893,50,Female,Toys & Games,432.42,4.0,0,1,PayPal,0
737072809,35,Female,Gardening & Outdoors,227.58,4.0,0,1,Credit Card,0
46097885,36,Male,Toys & Games,160.89,3.0,1,1,PayPal,2
731394306,24,Female,Luxury Goods,139.1,1.5,0,0,PayPal,0
237948196,36,Queer,Furniture,268.28,1.0,0,1,Credit Card,0
660506391,45,Female,Sports & Outdoors,64.49,5.0,0,0,Other,1
223115460,44,Male,Arts & Crafts,80.17,4.0,1,1,Credit Card,2
519170766,28,Male,Groceries,277.52,3.5,1,0,PayPal,0
530131026,40,Male,Health Supplements,53.67,1.0,0,0,PayPal,1
297793457,49,Female,Office Supplies,323.39,3.5,1,1,Cash,0
180475540,50,Female,Sports & Outdoors,98.02,1.5,1,0,Debit Card,0
894385310,24,Male,Travel & Leisure (Flights,231.26,2.5,0,1,Cash,0
239853535,26,Male,Food & Beverages,382.49,1.5,1,0,Debit Card,0
679392463,28,Male,Travel & Leisure (Flights,255.42,4.5,1,1,PayPal,2
36236767,48,Female,Toys & Games,423.23,3.5,0,0,Debit Card,0
867496914,47,Male,Beauty & Personal Care,276.08,5.0,0,1,Credit Card,2
39778103,25,Male,Books,333.56,1.0,1,1,Other,0
38274021,39,Male,Groceries,129.82,0.5,0,0,Cash,0
685074747,41,Female,Clothing,278.78,0.5,1,0,Credit Card,0
739428440,37,Male,Gardening & Outdoors,112.55,0.5,1,0,Credit Card,0
218216398,50,Female,Toys & Games,142.02,4.5,1,0,Cash,2
646417874,33,Female,Packages),481.84,0.5,0,0,Cash,0
534597870,50,Queer,Packages),165.01,2.5,1,0,PayPal,0
362403240,25,Male,Baby Products,56.85,0.5,1,0,Cash,0
549364361,34,Queer,Hotels,182.89,4.5,0,0,PayPal,1
672090990,39,Male,Books,373.01,2.0,0,1,PayPal,0
196670201,41,Male,Home Appliances,220.77,0.5,1,1,Debit Card,0
362745269,27,Male,Hotels,291.09,4.5,1,0,PayPal,0
99483150,23,Queer,Software & Apps,414.06,2.0,1,0,PayPal,0
198739468,37,Male,Animal Feed,408.51,3.5,1,0,Credit Card,0
377484988,21,Male,Furniture,103.4,4.5,1,0,Debit Card,2
87551170,47,Male,Furniture,67.92,4.0,0,1,Cash,2
74027433,42,Queer,Health Supplements,354.16,1.5,1,0,Credit Card,0
600733575,30,Male,Books,276.77,1.0,1,1,Cash,0
972373483,49,Male,Health Care,190.25,4.5,0,0,PayPal,1
936751619,28,Female,Animal Feed,203.49,4.0,0,1,Cash,0
438842577,24,Male,Health Supplements,263.5,4.0,0,0,Debit Card,0
332007615,40,Female,Arts & Crafts,247.3,0.5,1,1,Credit Card,0
636318261,18,Male,Toys & Games,50.71,4.5,1,1,Debit Card,2
340167909,42,Male,Office Supplies,131.85,2.5,1,0,Debit Card,2
823046495,19,Male,Beauty & Personal Care,459.39,2.0,0,0,Credit Card,0
702076999,36,Female,Office Supplies,383.33,1.5,0,0,Credit Card,0
717808195,26,Female,Toys & Games,212.08,4.5,0,0,Credit Card,1
933568589,35,Female,Arts & Crafts,370.73,4.5,0,1,Debit Card,0
921429480,39,Male,Clothing,319.66,5.0,0,0,Debit Card,1
530425685,44,Female,Jewelry & Accessories,373.05,5.0,0,1,Cash,0
358532222,19,Female,Sports & Outdoors,393.78,2.5,1,0,Other,0
836709273,27,Female,Clothing,245.04,3.0,1,1,Other,0
377836086,26,Female,Beauty & Personal Care,111.27,5.0,0,0,PayPal,1
799028144,26,Female,Baby Products,93.29,3.5,1,0,Other,2
410097879,27,Female,Hotels,156.5,1.5,1,0,Other,0
893028461,37,Male,Packages),290.11,2.0,0,0,PayPal,0
230661915,23,Female,Software & Apps,355.28,2.0,1,1,Credit Card,0
390900124,31,Queer,Gardening & Outdoors,73.74,1.5,0,0,Other,1
418540707,21,Female,Sports & Outdoors,170.35,5.0,1,1,Cash,2
43521558,36,Female,Home Appliances,123.7,2.5,0,0,Other,1
938678303,21,Female,Gardening & Outdoors,201.6,2.0,0,0,PayPal,0
310886950,27,Female,Furniture,116.14,4.0,0,1,Credit Card,1
436168365,29,Female,Jewelry & Accessories,483.38,1.5,0,1,Other,0
718769118,24,Male,Health Supplements,418.62,4.5,1,0,Other,0
182630366,33,Female,Books,139.83,0.5,0,0,Cash,0
255021415,38,Female,Arts & Crafts,54.17,1.0,0,1,Credit Card,0
500009588,47,Male,Jewelry & Accessories,437.59,2.0,1,1,Credit Card,0
323385967,32,Male,Hotels,113.57,0.5,0,1,Cash,0
193119149,21,Queer,Packages),305.54,2.5,1,0,Other,0
942127169,23,Female,Food & Beverages,339.12,2.5,0,0,PayPal,0
172466194,45,Queer,Jewelry & Accessories,323.4,4.0,1,1,Credit Card,0
266721285,24,Queer,Clothing,472.61,2.0,1,1,PayPal,0
2650556,20,Female,Furniture,68.02,3.0,1,1,Credit Card,2
763973294,27,Male,Toys & Games,199.44,1.5,0,1,Cash,0
436128079,47,Male,Sports & Outdoors,250.73,5.0,0,1,Cash,2
172132834,34,Male,Clothing,372.49,2.5,1,0,Debit Card,0
362141586,41,Male,Books,186.85,4.0,1,0,Other,2
324141466,26,Male,Sports & Outdoors,73.32,0.5,1,0,Debit Card,0
126996543,49,Male,Clothing,214.59,4.0,1,0,Other,2
834273218,47,Female,Furniture,467.32,2.0,0,1,PayPal,0
616639008,18,Male,Travel & Leisure (Flights,475.65,3.0,1,1,PayPal,0
869177481,48,Female,Animal Feed,161.38,5.0,1,1,Debit Card,2
660862306,19,Male,Baby Products,249.78,0.5,0,0,PayPal,0
436719834,39,Female,Clothing,149.88,5.0,0,0,Debit Card,1
908888726,48,Female,Jewelry & Accessories,347.09,0.5,0,0,Other,0
230850811,43,Female,Health Care,345.49,5.0,1,0,PayPal,0
851929218,31,Female,Health Care,297.24,4.5,1,1,PayPal,0
826717236,28,Female,Home Appliances,494.34,4.0,0,0,Debit Card,0
426743987,29,Queer,Animal Feed,443.52,3.5,1,0,Cash,0
419347739,45,Queer,Jewelry & Accessories,457.18,3.0,1,1,Other,0
488250400,38,Male,Books,407.88,5.0,0,0,Cash,0
301335120,30,Male,Books,448.68,1.5,1,0,Debit Card,0
298278515,40,Female,Electronics,255.96,5.0,0,0,Cash,1
917244633,45,Male,Luxury Goods,146.07,3.0,1,1,Credit Card,2
103285732,44,Female,Health Supplements,311.9,3.0,0,1,Credit Card,0
389121128,38,Female,Gardening & Outdoors,301.6,5.0,0,0,Credit Card,1
77519620,23,Queer,Software & Apps,297.45,3.5,0,0,Debit Card,0
818779170,30,Queer,Sports & Outdoors,157.26,0.5,0,0,Cash,0
198852597,42,Male,Health Supplements,239.46,4.0,1,1,Other,2
823892029,28,Female,Gardening & Outdoors,240.82,1.5,1,0,PayPal,0
974630048,44,Female,Sports & Outdoors,302.07,2.5,1,0,Other,0
915726135,45,Male,Software & Apps,367.99,1.0,0,0,Debit Card,0
102320685,46,Female,Groceries,359.75,3.0,0,0,Other,0
777617475,28,Female,Packages),204.44,1.5,0,1,Debit Card,0
788263039,27,Male,Gardening & Outdoors,228.93,1.0,1,1,PayPal,0
866681045,20,Female,Office Supplies,355.31,1.0,0,1,Debit Card,0
146039698,40,Male,Animal Feed,334.67,2.5,1,0,Debit Card,0
237522213,36,Male,Books,182.72,3.5,0,0,Other,1
714868561,43,Male,Jewelry & Accessories,260.22,2.5,0,1,Credit Card,0
763827162,26,Female,Food & Beverages,454.93,3.5,0,0,Debit Card,0
289474295,29,Male,Beauty & Personal Care,325.42,0.5,1,0,Other,0
847650748,34,Female,Jewelry & Accessories,351.36,3.0,0,1,Other,0
542078349,40,Male,Baby Products,333.63,1.0,0,0,Other,0
204190341,42,Female,Beauty & Personal Care,469.9,3.5,0,0,Cash,0
520059914,28,Male,Mobile Accessories,207.52,4.0,0,0,Debit Card,1
348467805,49,Male,Toys & Games,125.89,3.0,0,0,Debit Card,1
265965461,46,Female,Electronics,170.77,0.5,0,0,Credit Card,0
201578631,44,Female,Electronics,63.91,3.0,0,1,Cash,1
911999097,29,Male,Clothing,340.55,3.5,0,1,Credit Card,0
558462579,47,Male,Software & Apps,378.14,3.0,0,0,PayPal,0
834557266,37,Female,Toys & Games,235.84,1.5,0,0,Cash,0
675999267,47,Male,Arts & Crafts,164.44,5.0,0,0,Other,1
415019276,24,Male,Sports & Outdoors,455.81,3.0,0,0,Debit Card,0
995094653,36,Male,Health Care,298.32,4.0,1,0,Other,0
312845722,36,Female,Hotels,351.71,3.0,1,0,Other,0
880009227,49,Male,Toys & Games,393.48,5.0,1,1,Other,0
527269328,19,Queer,Office Supplies,241.72,4.0,0,1,Debit Card,0
601985417,27,Female,Software & Apps,280.2,3.5,0,0,Other,0
1074749,36,Female,Health Supplements,178.04,5.0,1,1,Credit Card,2
884288409,37,Male,Packages),347.99,0.5,1,0,PayPal,0
213137424,45,Female,Office Supplies,343.81,3.5,0,1,Credit Card,0
799737862,47,Female,Animal Feed,105.29,0.5,0,1,Cash,0
818143498,32,Male,Hotels,483.66,0.5,0,0,Other,0
343758138,48,Male,Home Appliances,69.41,4.5,0,0,Cash,1
50679686,20,Queer,Toys & Games,207.18,2.5,0,0,PayPal,0
619517929,32,Male,Health Supplements,454.15,4.0,1,1,Cash,0
536670793,25,Male,Groceries,113.01,0.5,0,1,Credit Card,0
612121117,42,Male,Packages),419.13,0.5,0,1,Cash,0
94437536,37,Female,Jewelry & Accessories,183.86,2.0,0,1,Debit Card,0
274635671,21,Queer,Packages),53.87,5.0,1,0,Cash,2
533803968,43,Female,Food & Beverages,427.82,1.0,1,0,PayPal,0
429690735,29,Female,Packages),282.82,3.5,0,1,Other,0
124405464,28,Male,Electronics,215.31,4.0,0,1,Other,0
334672534,43,Male,Furniture,183.66,5.0,1,1,Credit Card,2
354180288,48,Female,Baby Products,198.73,2.5,1,0,Other,0
337872143,26,Female,Travel & Leisure (Flights,265.72,4.5,1,1,Debit Card,2
585286262,42,Male,Software & Apps,138.35,1.0,1,1,Other,0
310602716,27,Male,Groceries,441.87,5.0,1,0,PayPal,0
815155823,40,Female,Clothing,178.29,5.0,0,1,Cash,1
908580453,23,Male,Sports & Outdoors,77.08,4.0,1,1,PayPal,2
288748938,46,Male,Office Supplies,266.9,4.0,0,1,PayPal,0
896255542,38,Female,Electronics,269.84,4.5,1,1,Credit Card,2
79668728,23,Male,Home Appliances,334.22,4.0,0,0,Cash,0
944082581,40,Female,Travel & Leisure (Flights,474.56,3.0,1,0,PayPal,0
553019368,34,Male,Electronics,360.91,4.0,1,1,Credit Card,0
723361992,44,Female,Groceries,373.49,5.0,1,1,Cash,0
60082805,32,Female,Sports & Outdoors,462.3,2.0,1,1,Cash,0
771786086,42,Female,Toys & Games,332.67,1.0,0,1,Other,0
288322885,22,Female,Home Appliances,235.39,3.0,0,1,Credit Card,0
752107391,44,Female,Packages),269.78,3.5,1,1,Other,0
604703563,29,Male,Gardening & Outdoors,498.33,4.5,1,1,PayPal,0
242417171,30,Female,Health Supplements,182.94,3.5,1,1,Other,2
537841855,19,Female,Health Supplements,121.7,2.5,1,1,Credit Card,2
835613374,45,Female,Software & Apps,489.27,1.5,0,0,Debit Card,0
961210629,38,Male,Software & Apps,303.93,5.0,1,0,Debit Card,2
2759990,24,Female,Food & Beverages,302.74,3.0,1,1,PayPal,0
365932907,42,Queer,Beauty & Personal Care,157.21,1.5,1,0,Debit Card,0
226923470,46,Female,Sports & Outdoors,159.45,2.5,1,0,Debit Card,0
903227329,44,Female,Luxury Goods,312.93,3.5,1,1,PayPal,0
283959872,38,Male,Hotels,65.68,4.0,0,0,Other,1
792971061,44,Male,Software & Apps,61.86,4.0,0,1,Cash,2
936499356,18,Female,Electronics,343.77,2.0,1,0,Credit Card,0
275437069,37,Male,Home Appliances,107.21,4.5,1,1,Other,2
960799597,31,Queer,Home Appliances,148.98,4.0,1,1,Debit Card,2
389404942,22,Female,Health Care,490.41,1.0,0,1,Other,0
820142564,33,Male,Groceries,461.34,4.5,0,1,Cash,0
706995799,20,Female,Office Supplies,338.89,3.0,1,1,Credit Card,0
532402040,26,Male,Gardening & Outdoors,222.63,1.0,0,1,Cash,0
277422776,26,Male,Toys & Games,71.95,5.0,0,1,Debit Card,2
556207906,21,Male,Software & Apps,264.52,5.0,1,1,Debit Card,2
42134617,43,Male,Food & Beverages,414.8,4.5,0,1,PayPal,0
793847469,50,Male,Groceries,50.79,1.0,1,0,Other,2
308395589,42,Female,Hotels,264.3,1.0,1,1,PayPal,0
768489229,29,Male,Animal Feed,122.46,1.5,0,1,Credit Card,0
985596096,20,Male,Software & Apps,238.01,4.5,0,1,Cash,0
568102066,40,Queer,Home Appliances,490.34,3.5,0,1,Other,0
555807707,38,Male,Jewelry & Accessories,245.98,0.5,0,0,PayPal,0
186050795,45,Queer,Hotels,390.83,2.5,0,1,Cash,0
862682904,49,Male,Jewelry & Accessories,158.84,4.0,1,1,Cash,2
758477630,37,Male,Baby Products,439.24,4.5,0,0,Other,0
769102337,23,Queer,Toys & Games,92.43,4.5,0,1,Other,1
567197145,48,Female,Clothing,333.15,4.0,0,0,Other,1
140252335,19,Male,Luxury Goods,64.22,4.5,1,0,PayPal,2
103008072,46,Female,Home Appliances,290.53,3.0,1,0,Debit Card,0
736982326,39,Male,Baby Products,251.8,4.0,1,1,Debit Card,2
10232094,27,Queer,Sports & Outdoors,480.52,2.5,0,0,Cash,0
653594645,28,Female,Packages),461.71,4.5,0,0,Cash,0
334057978,50,Female,Software & Apps,288.34,4.0,0,0,Cash,1
97837921,19,Female,Gardening & Outdoors,194.08,1.0,1,1,PayPal,0
765612427,27,Queer,Travel & Leisure (Flights,198.45,4.0,1,0,PayPal,2
824673300,23,Male,Baby Products,216.45,3.5,0,0,Credit Card,1
929467398,19,Female,Baby Products,358.72,4.0,1,1,Credit Card,0
598912990,22,Female,Luxury Goods,367.56,4.0,0,0,Other,0
225793978,40,Male,Clothing,88.78,3.5,0,0,PayPal,1
223520576,48,Male,Food & Beverages,465.85,5.0,1,0,PayPal,0
286760614,49,Male,Clothing,262.61,5.0,0,1,Other,2
72119364,45,Queer,Home Appliances,91.24,2.0,1,0,Cash,2
982386733,42,Female,Luxury Goods,425.69,2.0,0,1,Credit Card,0
720063769,41,Female,Packages),446.11,5.0,1,1,PayPal,0
758453143,23,Queer,Software & Apps,490.11,0.5,0,0,Other,0
260282671,44,Female,Sports & Outdoors,403.57,1.0,0,0,Other,0
558767407,42,Female,Packages),442.15,0.5,0,1,Credit Card,0
477209520,49,Female,Sports & Outdoors,78.71,5.0,1,1,PayPal,2
422075005,45,Female,Furniture,491.51,0.5,1,0,PayPal,0
472662261,36,Female,Furniture,457.39,2.5,1,0,Credit Card,0
776427686,38,Female,Food & Beverages,178.61,1.5,1,0,Credit Card,0
374688133,44,Male,Health Care,492.51,1.0,1,1,PayPal,0
3355034,37,Queer,Home Appliances,411.4,4.5,1,0,PayPal,0
951481769,36,Male,Clothing,96.52,1.5,0,0,Cash,1
723241243,34,Male,Mobile Accessories,65.45,1.0,1,1,Credit Card,2
626875354,23,Male,Health Care,255.86,0.5,1,0,PayPal,0
546340814,35,Male,Furniture,74.69,3.0,0,1,PayPal,2
647695737,45,Male,Home Appliances,430.75,2.5,0,0,Cash,0
628922088,38,Male,Software & Apps,370.17,4.5,0,1,Cash,0
539512529,25,Male,Electronics,384.26,4.5,0,1,PayPal,0
2643797,26,Male,Home Appliances,128.01,0.5,1,0,Debit Card,0
884459235,46,Female,Luxury Goods,301.4,2.5,0,1,Debit Card,0
655399955,18,Female,Health Supplements,397.25,5.0,0,1,Cash,0
897301134,46,Male,Gardening & Outdoors,96.18,4.5,0,0,Cash,1
740517865,19,Female,Baby Products,390.44,2.0,1,0,Other,0
404504266,37,Female,Health Care,61.5,0.5,1,1,Other,0
787965651,35,Female,Office Supplies,234.44,0.5,0,1,Other,0
781634800,43,Male,Toys & Games,318.84,2.0,0,1,Other,0
902725701,28,Male,Toys & Games,327.32,2.0,1,1,Other,0
141185229,25,Male,Books,475.64,1.0,1,1,PayPal,0
246622119,47,Male,Hotels,68.59,2.5,0,1,PayPal,2
617948438,45,Queer,Health Care,133.04,3.0,1,1,Cash,2
219595766,24,Queer,Luxury Goods,196.63,3.0,1,0,Other,0
425182602,30,Male,Home Appliances,473.96,4.5,1,0,PayPal,0
358508676,24,Female,Luxury Goods,472.52,4.0,0,1,Cash,0
79582231,27,Female,Baby Products,335.8,3.5,1,0,Debit Card,0
785030416,25,Male,Luxury Goods,85.57,2.0,1,1,Debit Card,2
461677999,44,Queer,Beauty & Personal Care,108.5,1.0,0,0,PayPal,0
939898649,26,Male,Food & Beverages,172.5,4.0,1,0,Credit Card,2
981308811,18,Female,Electronics,212.8,3.5,1,1,Credit Card,0
186142070,47,Female,Baby Products,324.41,2.5,1,1,Debit Card,0
802773242,36,Male,Travel & Leisure (Flights,342.39,1.5,0,0,Other,0
449499040,23,Female,Health Care,446.86,1.0,0,0,PayPal,0
45459162,49,Male,Electronics,463.15,4.5,1,1,Debit Card,0
513202801,27,Female,Groceries,122.99,4.0,1,0,Cash,2
505105119,43,Male,Beauty & Personal Care,322.4,1.5,1,1,Cash,0
639646954,19,Female,Health Care,73.19,4.0,0,1,PayPal,1
555699247,41,Female,Toys & Games,279.08,3.5,0,1,Credit Card,0
29110447,29,Female,Travel & Leisure (Flights,478.85,1.0,0,0,Cash,0
776267240,25,Male,Food & Beverages,86.39,0.5,0,0,Debit Card,0
759159803,45,Male,Baby Products,192.35,0.5,1,0,Credit Card,0
789052660,36,Female,Beauty & Personal Care,235.32,5.0,0,1,PayPal,1
26776735,21,Female,Electronics,212.63,2.0,0,1,Debit Card,0
204609796,47,Female,Food & Beverages,246.63,1.5,1,0,Credit Card,0
575874005,26,Female,Toys & Games,228.47,3.5,0,1,Credit Card,0
994778256,25,Female,Gardening & Outdoors,343.77,4.5,1,1,Cash,0
39923728,26,Queer,Groceries,339.32,2.0,0,0,Other,0
248784507,34,Male,Clothing,327.05,1.5,0,1,Cash,0
221068347,48,Male,Toys & Games,334.45,4.5,1,0,Credit Card,0
814790790,19,Male,Food & Beverages,366.16,2.5,0,0,Credit Card,0
30239932,37,Female,Groceries,481.78,2.0,1,1,Debit Card,0
366322460,23,Female,Gardening & Outdoors,131.48,0.5,1,1,Credit Card,0
327997704,34,Female,Health Care,402.86,1.0,0,0,Cash,0
93690588,42,Male,Gardening & Outdoors,333.18,2.5,1,0,Other,0
877276434,28,Female,Arts & Crafts,73.23,1.0,1,1,Credit Card,0
187939543,28,Male,Furniture,450.47,1.5,1,1,Credit Card,0
636255757,33,Male,Food & Beverages,175.74,3.0,0,1,Cash,0
934134758,31,Female,Hotels,182.6,4.5,0,1,PayPal,1
156637994,20,Female,Jewelry & Accessories,497.8,1.0,1,0,Other,0
293194519,32,Male,Food & Beverages,171.17,2.0,0,1,Debit Card,0
403472903,27,Female,Jewelry & Accessories,425.82,3.0,1,1,Cash,0
184521635,19,Female,Sports & Outdoors,210.58,1.5,1,1,Debit Card,0
477105471,50,Male,Beauty & Personal Care,199.64,2.5,0,1,PayPal,0
881677129,40,Queer,Packages),162.22,0.5,1,1,Other,0
867719082,20,Male,Sports & Outdoors,401.75,4.0,0,1,PayPal,0
466784172,24,Female,Luxury Goods,365.88,4.5,1,0,Other,0
142491256,46,Male,Beauty & Personal Care,58.29,3.5,0,1,Other,2
756171460,50,Male,Health Supplements,66.86,5.0,1,1,Other,2
102470192,29,Female,Groceries,279.34,3.0,0,1,PayPal,0
941209525,34,Queer,Electronics,358.5,1.5,0,1,Cash,0
222349315,44,Female,Jewelry & Accessories,360.92,4.5,0,1,PayPal,0
375607247,38,Queer,Groceries,374.36,4.5,0,0,Other,0
918570797,22,Queer,Baby Products,435.37,1.5,1,1,Credit Card,0
193440102,44,Male,Home Appliances,459.3,2.5,0,1,Other,0
486097715,43,Female,Jewelry & Accessories,426.89,1.5,1,0,PayPal,0
135716506,25,Male,Animal Feed,365.37,2.5,1,1,PayPal,0
470736440,21,Female,Mobile Accessories,487.25,2.0,0,0,Cash,0
503031693,29,Female,Baby Products,187.22,2.0,0,0,Credit Card,0
691579577,41,Male,Toys & Games,396.82,4.5,1,1,Credit Card,0
95134923,38,Queer,Travel & Leisure (Flights,246.74,3.0,0,0,PayPal,0
829758569,26,Male,Luxury Goods,128.74,4.0,0,1,PayPal,2
707747728,41,Female,Toys & Games,339.63,0.5,1,0,PayPal,0
130158097,46,Female,Sports & Outdoors,223.58,3.0,0,0,PayPal,1
683917279,39,Queer,Gardening & Outdoors,446.92,3.0,1,0,PayPal,0
287643337,43,Male,Electronics,175.65,3.5,0,1,Other,2
2859607,44,Queer,Clothing,491.49,3.5,0,0,PayPal,0
48323559,26,Male,Beauty & Personal Care,88.4,2.0,1,0,Cash,2
276135005,29,Male,Office Supplies,430.9,3.0,0,0,Credit Card,0
498253438,50,Male,Mobile Accessories,435.23,1.0,0,1,Cash,0
317839785,19,Female,Toys & Games,218.65,4.5,1,1,Credit Card,2
580598187,27,Male,Health Supplements,207.66,1.0,0,1,Other,0
748826648,34,Female,Arts & Crafts,141.09,1.5,0,1,Debit Card,0
31809200,39,Male,Packages),142.7,2.0,0,1,Credit Card,0
465781425,44,Male,Animal Feed,64.09,3.0,1,0,Credit Card,2
135885783,20,Female,Toys & Games,126.26,3.0,1,0,Debit Card,2
250857917,42,Female,Hotels,195.05,5.0,1,0,Other,2
660851226,22,Female,Groceries,432.84,0.5,0,0,Debit Card,0
370371765,30,Male,Jewelry & Accessories,404.12,2.0,0,0,Debit Card,0
486306410,39,Male,Groceries,438.26,1.5,1,0,Debit Card,0
504710212,19,Female,Jewelry & Accessories,233.02,1.5,0,0,Cash,0
486425768,26,Female,Packages),273.41,4.5,1,0,Other,0
151529751,21,Female,Furniture,338.96,4.5,1,1,Debit Card,0
234519920,37,Male,Luxury Goods,75.91,3.0,1,1,PayPal,2
97754058,23,Male,Mobile Accessories,425.21,2.0,1,1,Other,0
435950966,46,Male,Software & Apps,268.8,3.5,0,0,Debit Card,1
565920089,35,Female,Health Care,170.71,4.5,1,1,Credit Card,2
293741297,33,Queer,Animal Feed,444.05,4.0,1,1,PayPal,0
807286133,47,Male,Gardening & Outdoors,255.1,0.5,1,0,PayPal,0
585027490,32,Male,Health Supplements,236.44,1.0,0,0,PayPal,0
235370742,20,Male,Furniture,201.69,4.0,1,0,Other,2
224833115,37,Female,Arts & Crafts,390.51,1.0,0,0,Cash,0
573725969,35,Queer,Clothing,442.29,1.0,0,0,PayPal,0
372839076,18,Female,Furniture,89.6,2.5,0,0,Cash,1
390753518,27,Male,Sports & Outdoors,166.74,3.0,0,0,Other,1
843157189,29,Female,Mobile Accessories,299.28,4.5,0,0,Debit Card,1
759645589,24,Male,Sports & Outdoors,404.57,3.5,0,1,Debit Card,0
65943417,27,Male,Software & Apps,344.81,4.5,1,1,Other,0
82973351,34,Male,Health Care,217.84,4.0,1,1,Cash,2
55465128,21,Male,Sports & Outdoors,445.34,1.5,1,1,Cash,0
797596726,18,Male,Home Appliances,151.73,1.5,0,1,Other,0
128511771,50,Queer,Electronics,123.73,2.5,0,1,Credit Card,0
799601714,31,Male,Travel & Leisure (Flights,370.54,4.5,1,0,Credit Card,0
304176981,45,Male,Baby Products,152.87,4.0,0,0,Debit Card,1
915325399,29,Male,Health Supplements,295.75,5.0,1,1,Credit Card,2
899979041,36,Male,Office Supplies,358.11,1.5,0,0,Credit Card,0
262356745,27,Female,Jewelry & Accessories,63.6,0.5,0,1,PayPal,0
990809462,24,Male,Books,419.53,5.0,0,0,Other,0
870568987,49,Queer,Groceries,491.92,0.5,0,0,Credit Card,0
61608063,21,Queer,Sports & Outdoors,114.44,4.5,0,0,Credit Card,1
734342308,19,Female,Mobile Accessories,388.82,4.0,0,0,Other,0
842606464,23,Female,Mobile Accessories,58.32,3.0,1,1,PayPal,2
1494481,28,Female,Groceries,464.76,1.5,0,1,Debit Card,0
57106109,27,Female,Home Appliances,116.92,1.5,1,0,Debit Card,0
847248407,47,Female,Jewelry & Accessories,396.76,2.0,1,1,Cash,0
457951873,20,Queer,Packages),393.35,2.0,1,1,Credit Card,0
66473248,26,Female,Electronics,114.03,5.0,1,1,Credit Card,2
67675206,49,Male,Health Supplements,109.97,2.5,1,0,Credit Card,2
942884423,39,Female,Beauty & Personal Care,310.23,3.0,1,0,PayPal,0
498919711,22,Male,Travel & Leisure (Flights,383.13,3.0,0,0,Cash,0
88060588,25,Male,Health Supplements,434.86,2.0,1,0,Other,0
947462001,30,Female,Office Supplies,489.1,2.0,1,0,Credit Card,0
389435744,19,Queer,Jewelry & Accessories,288.15,2.0,1,0,Cash,0
985358497,35,Male,Clothing,105.87,0.5,0,0,Cash,0
